Gene_id,Version,Gene_names,Uniprot_id,TF
Cre16.g691327,C. reinhardtii v5.6,Cre16.g691327,A0A2K3CWA7,
Cre01.g037050,C. reinhardtii v5.6,Cre01.g037050,A8HM84,
Cre07.g349350,C. reinhardtii v5.6,Cre07.g349350,A8IU42,
Cre16.g659750,C. reinhardtii v5.6,CEP15,A0A2K3CTF9,
Cre13.g591900,C. reinhardtii v5.6,PLD1,A8IW99,
Cre12.g553450,C. reinhardtii v5.6,CNG1,A0A2K3D5Z6,
Cre10.g463600,C. reinhardtii v5.6,TGL17,A0A2K3DC21,
Cre17.g711100,C. reinhardtii v5.6,Cre17.g711100,A0A2K3CPN3,
Cre03.g197000,C. reinhardtii v5.6,Cre03.g197000,A8IWU0,
Cre05.g233900,C. reinhardtii v5.6,APX4,A8JG56,
Cre12.g486550,C. reinhardtii v5.6,Cre12.g486550,A0A2K3D2F0,
Cre17.g708000,C. reinhardtii v5.6,FAP260,A0A2K3CPE2,
Cre10.g431950,C. reinhardtii v5.6,Cre10.g431950,A0A2K3D9X3,
Cre10.g447767,C. reinhardtii v5.6,AOF2,A0A2K3DAY8,
Cre04.g224450,C. reinhardtii v5.6,Cre04.g224450,A0A2K3DUG6,
Cre13.g588950,C. reinhardtii v5.6,Cre13.g588950,A0A2K3D0Y0,
Cre10.g459550,C. reinhardtii v5.6,Cre10.g459550,A0A2K3DBT1,
Cre13.g603700,C. reinhardtii v5.6,DII4,A8JAV1,
Cre08.g377700,C. reinhardtii v5.6,Cre08.g377700,A8IZB2,
Cre09.g389450,C. reinhardtii v5.6,Cre09.g389450,A0A2K3DDL6,
Cre10.g441750,C. reinhardtii v5.6,Cre10.g441750,A0A2K3DAJ0,
Cre08.g368400,C. reinhardtii v5.6,NTR1,A0A2K3DH08,
Cre02.g083950,C. reinhardtii v5.6,PSRP3,A8I8A3,
Cre02.g115750,C. reinhardtii v5.6,GPD9,A0A2K3E3A5,
Cre05.g232200,C. reinhardtii v5.6,NDA3,A0A2K3DS00,
Cre01.g025983,C. reinhardtii v5.6,Cre01.g025983,A0A2K3E6D9,
Cre17.g745697,C. reinhardtii v5.6,Cre17.g745697,A0A2K3CS36,
Cre02.g107150,C. reinhardtii v5.6,Cre02.g107150,A0A2K3E2Q4,
Cre07.g344200,C. reinhardtii v5.6,Cre07.g344200,A0A2K3DKT3,
Cre02.g095053,C. reinhardtii v5.6,Cre02.g095053,A0A2K3E1N8,
Cre01.g045700,C. reinhardtii v5.6,CAT2,A0A2K3E7Q6,
Cre07.g345150,C. reinhardtii v5.6,Cre07.g345150,A0A2K3DKX5,
Cre12.g537371,C. reinhardtii v5.6,Cre12.g537371,A0A2K3D595,
Cre12.g546550,C. reinhardtii v5.6,FEA1,Q9LD42,
Cre01.g038000,C. reinhardtii v5.6,Cre01.g038000,A0A2K3E775,
Cre08.g358580,C. reinhardtii v5.6,CMP1,A0A2K3DGA4,
Cre02.g145950,C. reinhardtii v5.6,Cre02.g145950,A0A2K3E3Q2,
Cre02.g145231,C. reinhardtii v5.6,Cre02.g145231,A8J0V5,
Cre06.g302700,C. reinhardtii v5.6,Cre06.g302700,A0A2K3DR45,
Cre01.g038100,C. reinhardtii v5.6,Cre01.g038100,A0A2K3E768,
Cre07.g349700,C. reinhardtii v5.6,Cre07.g349700,A0A2K3DL78,
Cre11.g467547,C. reinhardtii v5.6,Cre11.g467547,A8JF35,
Cre02.g112300,C. reinhardtii v5.6,MOT15,A0A2K3E334,
Cre12.g531200,C. reinhardtii v5.6,FOX2,A0A2K3D4U3,
Cre02.g109200,C. reinhardtii v5.6,Cre02.g109200,A0A2K3E2V8,
Cre11.g467631,C. reinhardtii v5.6,CGL90,A0A2K3D7H7,
Cre07.g357850,C. reinhardtii v5.6,RPL22,A8JI94,
Cre06.g295200,C. reinhardtii v5.6,CPH1,A8JFI1,
Cre12.g508500,C. reinhardtii v5.6,Cre12.g508500,A8IKB4,
Cre10.g465300,C. reinhardtii v5.6,Cre10.g465300,A0A2K3DC65,
Cre08.g385450,C. reinhardtii v5.6,Cre08.g385450,A8IYY6,
Cre17.g712100,C. reinhardtii v5.6,MDAR1,A0A2K3CPN0,
Cre14.g618550,C. reinhardtii v5.6,Cre14.g618550,A0A2K3CXS2,
Cre03.g174050,C. reinhardtii v5.6,MRP4,A0A2K3DX98,
Cre01.g003500,C. reinhardtii v5.6,MSH2,A0A2K3E4V8,
Cre09.g388097,C. reinhardtii v5.6,OEP80,A0A2K3DDY0,
Cre26.g756747,C. reinhardtii v5.6,Cre26.g756747,A0A2K3CN32,
Cre01.g054850,C. reinhardtii v5.6,Cre01.g054850,A0A2K3E8A6,
Cre09.g396512,C. reinhardtii v5.6,OPR12,A0A2K3DEL9,
Cre16.g664850,C. reinhardtii v5.6,Cre16.g664850,A0A2K3CTS3,
Cre16.g669650,C. reinhardtii v5.6,Cre16.g669650,A0A2K3CUA7,
Cre09.g388700,C. reinhardtii v5.6,Cre09.g388700,A0A2K3DDM9,
Cre12.g533150,C. reinhardtii v5.6,Cre12.g533150,A8IVS3,
Cre15.g640800,C. reinhardtii v5.6,Cre15.g640800,A0A2K3CWE3,
Cre17.g706700,C. reinhardtii v5.6,Cre17.g706700,A0A2K3CPA6,
Cre10.g456500,C. reinhardtii v5.6,Cre10.g456500,A0A2K3DBJ1,
Cre16.g688200,C. reinhardtii v5.6,Cre16.g688200,A0A2K3CUK3,
Cre08.g375850,C. reinhardtii v5.6,Cre08.g375850,A0A2K3DHN5,
Cre01.g054000,C. reinhardtii v5.6,Cre01.g054000,A0A2K3E885,
Cre03.g159800,C. reinhardtii v5.6,Cre03.g159800,Q8LSZ7,
Cre04.g215350,C. reinhardtii v5.6,Cre04.g215350,A0A2K3DTS3,
Cre12.g519900,C. reinhardtii v5.6,Cre12.g519900,A0A2K3D404,
Cre03.g198050,C. reinhardtii v5.6,Cre03.g198050,A0A2K3DYT1,
Cre01.g061807,C. reinhardtii v5.6,Cre01.g061807,A8JCT0,
Cre03.g145747,C. reinhardtii v5.6,Cre03.g145747,A0A2K3DVB7,
Cre10.g422800,C. reinhardtii v5.6,Cre10.g422800,A0A2K3D9B2,
Cre07.g318350,C. reinhardtii v5.6,CGL64,A0A2K3DIV1,
Cre01.g007850,C. reinhardtii v5.6,TEF29,A8JCW1,
Cre07.g335150,C. reinhardtii v5.6,Cre07.g335150,A0A2K3DK76,SBP
Cre13.g573800,C. reinhardtii v5.6,Cre13.g573800,A0A2K3CZU9,
Cre12.g553700,C. reinhardtii v5.6,PDO2,A0A2K3D5Y7,
Cre16.g680900,C. reinhardtii v5.6,RPB1,A0A2K3CV27,
Cre01.g050400,C. reinhardtii v5.6,TIM22C,A8HNC8,
Cre12.g542700,C. reinhardtii v5.6,FAP373,A0A2K3D6S4,
Cre06.g267250,C. reinhardtii v5.6,MKP2,A0A2K3DN43,
Cre01.g016900,C. reinhardtii v5.6,Cre01.g016900,A8HPM8,
Cre13.g588386,C. reinhardtii v5.6,Cre13.g588386,A8HUW9,
Cre06.g293150,C. reinhardtii v5.6,PGM12,A0A2K3DQE1,
Cre02.g087350,C. reinhardtii v5.6,Cre02.g087350,A0A2K3E107,
Cre02.g143347,C. reinhardtii v5.6,Cre02.g143347,A0A2K3E4K1,
Cre10.g424400,C. reinhardtii v5.6,PBB1,A8ICB3,
Cre07.g352650,C. reinhardtii v5.6,Cre07.g352650,A0A2K3DLE6,
Cre03.g190150,C. reinhardtii v5.6,CGL1,A0A2K3DY89,
Cre06.g273750,C. reinhardtii v5.6,SABC,A0A2K3DNK1,
Cre14.g629700,C. reinhardtii v5.6,MME3,A0A2K3CYK2,
Cre03.g190550,C. reinhardtii v5.6,Cre03.g190550,A0A2K3DYA0,
Cre08.g364800,C. reinhardtii v5.6,Cre08.g364800,A8J3Y6,
Cre16.g685450,C. reinhardtii v5.6,DHC8,A0A2K3CUR8,
Cre14.g610100,C. reinhardtii v5.6,Cre14.g610100,A0A2K3CX77,
Cre16.g691552,C. reinhardtii v5.6,NDA1,A0A2K3CWA6,
Cre13.g604800,C. reinhardtii v5.6,Cre13.g604800,A0A2K3D1D3,
Cre16.g654250,C. reinhardtii v5.6,Cre16.g654250,A0A2K3CT26,
Cre12.g517000,C. reinhardtii v5.6,MAPKKK7,A0A2K3D3T4,
Cre02.g089050,C. reinhardtii v5.6,Cre02.g089050,A0A2K3E155,
Cre07.g345650,C. reinhardtii v5.6,Cre07.g345650,A0A2K3DKW7,
Cre10.g463900,C. reinhardtii v5.6,Cre10.g463900,A0A2K3DC34,
Cre12.g517350,C. reinhardtii v5.6,LSD1,A8J6A2,LSD
Cre01.g005150,C. reinhardtii v5.6,SGA1,A8JFY9,
Cre05.g240000,C. reinhardtii v5.6,Cre05.g240000,A0A2K3DT60,
Cre06.g311350,C. reinhardtii v5.6,Cre06.g311350,A8IM35,
Cre16.g685200,C. reinhardtii v5.6,Cre16.g685200,A0A2K3CUS5,
Cre13.g573550,C. reinhardtii v5.6,ANK26,A0A2K3CZZ3,
Cre03.g176900,C. reinhardtii v5.6,Cre03.g176900,A0A2K3DXG7,
Cre07.g314100,C. reinhardtii v5.6,Cre07.g314100,A8I645,
Cre12.g484300,C. reinhardtii v5.6,Cre12.g484300,A8JHU8,
Cre10.g452800,C. reinhardtii v5.6,LCIB,Q0ZAI6,
Cre14.g613250,C. reinhardtii v5.6,Cre14.g613250,A0A2K3CXH9,
Cre08.g375800,C. reinhardtii v5.6,Cre08.g375800,A0A2K3DHP1,
Cre12.g513900,C. reinhardtii v5.6,Cre12.g513900,A0A2K3D3N8,
Cre16.g658200,C. reinhardtii v5.6,Cre16.g658200,A0A2K3CTE0,
Cre09.g400627,C. reinhardtii v5.6,Cre09.g400627,A0A2K3DEZ2,
Cre06.g307012,C. reinhardtii v5.6,Cre06.g307012,A0A2K3DRE2,
Cre12.g497350,C. reinhardtii v5.6,PPR13,A0A2K3D3G3,
Cre13.g603900,C. reinhardtii v5.6,TSF1,A0A2K3D1B0,
Cre10.g445600,C. reinhardtii v5.6,Cre10.g445600,A0A2K3DAU6,
Cre16.g668950,C. reinhardtii v5.6,Cre16.g668950,A8JB30,
Cre13.g581500,C. reinhardtii v5.6,OPR41,A0A2K3D0F3,
Cre03.g143887,C. reinhardtii v5.6,Cre03.g143887,A0A2K3DV46,
Cre03.g153550,C. reinhardtii v5.6,Cre03.g153550,A0A2K3DVW5,
Cre10.g455300,C. reinhardtii v5.6,SMP1,A8I0E2,
Cre10.g437350,C. reinhardtii v5.6,MCP12,A0A2K3DAA1,
Cre01.g012350,C. reinhardtii v5.6,Cre01.g012350,A0A2K3E5I9,
Cre08.g364700,C. reinhardtii v5.6,Cre08.g364700,A0A2K3DGR7,
Cre02.g146600,C. reinhardtii v5.6,AP4M4,A0A2K3E3P6,
Cre17.g745347,C. reinhardtii v5.6,Cre17.g745347,A0A2K3CS23,
Cre16.g681014,C. reinhardtii v5.6,Cre16.g681014,A0A2K3CVZ4,
Cre09.g396438,C. reinhardtii v5.6,Cre09.g396438,A0A2K3DEL6,
Cre12.g533050,C. reinhardtii v5.6,Cre12.g533050,A0A2K3D4Y7,
Cre06.g287176,C. reinhardtii v5.6,CPLD67,A0A2K3DQ67,
Cre02.g093750,C. reinhardtii v5.6,NRX2,A0A2K3E1G0,
Cre11.g467759,C. reinhardtii v5.6,Cre11.g467759,A0A2K3D7X5,
Cre13.g575900,C. reinhardtii v5.6,CGL117,A0A2K3D001,
Cre07.g322450,C. reinhardtii v5.6,Cre07.g322450,A0A2K3DJ44,
Cre04.g228750,C. reinhardtii v5.6,Cre04.g228750,A8ITD3,
Cre17.g708100,C. reinhardtii v5.6,Cre17.g708100,A8IR93,
Cre16.g677550,C. reinhardtii v5.6,Cre16.g677550,A0A2K3CVA6,
Cre03.g176100,C. reinhardtii v5.6,Cre03.g176100,A8IDY8,
Cre17.g718950,C. reinhardtii v5.6,RCA2,A0A2K3CQ57,
Cre06.g266300,C. reinhardtii v5.6,Cre06.g266300,A0A2K3DN26,
Cre02.g086887,C. reinhardtii v5.6,Cre02.g086887,A0A2K3E0Z7,
Cre03.g189250,C. reinhardtii v5.6,RAB11,A8IRT2,
Cre01.g051900,C. reinhardtii v5.6,RIP1,Q8HEB4,
Cre09.g388060,C. reinhardtii v5.6,VDR1,A0A2K3DDX2,
Cre10.g456200,C. reinhardtii v5.6,RPS24,A8I0I1,
Cre12.g516400,C. reinhardtii v5.6,Cre12.g516400,A0A2K3D3S8,
Cre10.g457700,C. reinhardtii v5.6,Cre10.g457700,A0A2K3DBM5,
Cre17.g725301,C. reinhardtii v5.6,Cre17.g725301,A0A2K3CQK5,
Cre10.g461950,C. reinhardtii v5.6,PBE1,A8I1A7,
Cre07.g316650,C. reinhardtii v5.6,Cre07.g316650,A0A2K3DIR0,
Cre06.g283850,C. reinhardtii v5.6,Cre06.g283850,A0A2K3DPZ5,
Cre08.g369850,C. reinhardtii v5.6,Cre08.g369850,A0A2K3DH80,
Cre16.g673057,C. reinhardtii v5.6,Cre16.g673057,A0A2K3CVQ8,
Cre12.g528900,C. reinhardtii v5.6,RBG1,A8J593,
Cre01.g002200,C. reinhardtii v5.6,RPB6,A0A2K3E4T4,
Cre02.g095137,C. reinhardtii v5.6,Cre02.g095137,A0A2K3E1V3,
Cre08.g358522,C. reinhardtii v5.6,CEP5,A8JID7,
Cre16.g664500,C. reinhardtii v5.6,BBS3,A8JF99,
Cre02.g110350,C. reinhardtii v5.6,Cre02.g110350,A0A2K3E2Y6,
Cre10.g453600,C. reinhardtii v5.6,DES,Q2HWK7,
Cre16.g657550,C. reinhardtii v5.6,Cre16.g657550,A0A2K3CTA4,
Cre14.g630847,C. reinhardtii v5.6,TAL2,A8IUU3,
Cre01.g001150,C. reinhardtii v5.6,Cre01.g001150,A0A2K3E4P5,
Cre03.g154400,C. reinhardtii v5.6,MFT15,A0A2K3DVW8,
Cre13.g563550,C. reinhardtii v5.6,Cre13.g563550,A0A2K3CZ37,
Cre06.g262400,C. reinhardtii v5.6,Cre06.g262400,A0A2K3DMS3,
Cre09.g387875,C. reinhardtii v5.6,Cre09.g387875,A8J133,
Cre11.g467695,C. reinhardtii v5.6,Cre11.g467695,A0A2K3D7Q1,
Cre13.g581300,C. reinhardtii v5.6,Cre13.g581300,A0A2K3D0D4,
Cre17.g744147,C. reinhardtii v5.6,Cre17.g744147,A0A2K3CS00,
Cre13.g584450,C. reinhardtii v5.6,Cre13.g584450,A0A2K3D0L8,
Cre01.g029500,C. reinhardtii v5.6,CDPKK3,A0A2K3E6S6,
Cre08.g369300,C. reinhardtii v5.6,PFH16,A0A2K3DH53,
Cre06.g306400,C. reinhardtii v5.6,Cre06.g306400,A0A2K3DRG3,
Cre12.g541777,C. reinhardtii v5.6,CGL95,A0A2K3D711,
Cre12.g492900,C. reinhardtii v5.6,Cre12.g492900,A0A2K3D1X3,
Cre11.g467649,C. reinhardtii v5.6,OPR107,A0A2K3D7K4,
Cre12.g532200,C. reinhardtii v5.6,Cre12.g532200,A0A2K3D4X5,
Cre03.g145407,C. reinhardtii v5.6,Cre03.g145407,A0A2K3DVB8,C3H
Cre03.g149650,C. reinhardtii v5.6,CCD1,A8J2Q9,
Cre10.g461700,C. reinhardtii v5.6,Cre10.g461700,A0A2K3DBX6,
Cre14.g611150,C. reinhardtii v5.6,Cre14.g611150,A0A2K3CX88,
Cre10.g421250,C. reinhardtii v5.6,EXO70,A0A2K3D974,
Cre17.g738200,C. reinhardtii v5.6,Cre17.g738200,A0A2K3CRJ5,
Cre10.g466950,C. reinhardtii v5.6,Cre10.g466950,A0A2K3DCC4,
Cre16.g677250,C. reinhardtii v5.6,TEH5,A0A2K3CVA8,
Cre02.g095550,C. reinhardtii v5.6,Cre02.g095550,A0A2K3E1Z3,
Cre03.g198950,C. reinhardtii v5.6,CGL30,A8IXU9,
Cre17.g699100,C. reinhardtii v5.6,TGL20,A0A2K3CNU4,
Cre11.g478528,C. reinhardtii v5.6,Cre11.g478528,A0A2K3D8J5,
Cre07.g321400,C. reinhardtii v5.6,MAW6,A0A2K3DJ22,
Cre08.g372950,C. reinhardtii v5.6,IDS1,A8JEV9,
Cre12.g521150,C. reinhardtii v5.6,CGL19,A8J5X0,Dof
Cre12.g544600,C. reinhardtii v5.6,Cre12.g544600,A0A2K3D6M4,
Cre02.g088551,C. reinhardtii v5.6,Cre02.g088551,A0A2K3E126,
Cre10.g446800,C. reinhardtii v5.6,Cre10.g446800,A0A2K3DAW5,
Cre01.g047800,C. reinhardtii v5.6,GRX6,A8HN52,
Cre12.g514750,C. reinhardtii v5.6,CIS1,A8JHC9,
Cre14.g623100,C. reinhardtii v5.6,Cre14.g623100,A0A2K3CY46,
Cre04.g229494,C. reinhardtii v5.6,Cre04.g229494,A0A2K3DUW6,
Cre16.g678600,C. reinhardtii v5.6,Cre16.g678600,A0A2K3CV81,
Cre07.g350850,C. reinhardtii v5.6,Cre07.g350850,A8IU76,
Cre09.g396698,C. reinhardtii v5.6,Cre09.g396698,A0A2K3DEN3,
Cre04.g213905,C. reinhardtii v5.6,Cre04.g213905,A0A2K3DTX1,
Cre12.g492250,C. reinhardtii v5.6,TRZ3,A0A2K3D1X6,
Cre12.g510850,C. reinhardtii v5.6,CGL73,A8IKQ9,
Cre06.g301150,C. reinhardtii v5.6,Cre06.g301150,A0A2K3DR24,
Cre03.g189150,C. reinhardtii v5.6,Cre03.g189150,A0A2K3DY72,
Cre03.g178100,C. reinhardtii v5.6,Cre03.g178100,A0A2K3DXJ7,
Cre13.g568750,C. reinhardtii v5.6,Cre13.g568750,A0A2K3CZH4,
Cre03.g150300,C. reinhardtii v5.6,CAM8,A8J2Q0,
Cre12.g492500,C. reinhardtii v5.6,Cre12.g492500,A0A2K3D1W0,
Cre01.g011500,C. reinhardtii v5.6,RPN11,A0A2K3E5K0,
Cre17.g701000,C. reinhardtii v5.6,Cre17.g701000,A0A2K3CNX4,
Cre03.g188250,C. reinhardtii v5.6,STA6,Q9LLL6,
Cre12.g558000,C. reinhardtii v5.6,MRPS6,A8JGX6,
Cre17.g698903,C. reinhardtii v5.6,Cre17.g698903,A0A2K3CNT5,
Cre01.g031200,C. reinhardtii v5.6,SRP14,A8HQJ8,
Cre16.g680944,C. reinhardtii v5.6,Cre16.g680944,A0A2K3CU15,
Cre05.g243452,C. reinhardtii v5.6,Cre05.g243452,A0A2K3DSB6,
Cre12.g532350,C. reinhardtii v5.6,CAV8,A0A2K3D4X4,
Cre01.g011600,C. reinhardtii v5.6,Cre01.g011600,A0A2K3E5F7,
Cre05.g233050,C. reinhardtii v5.6,FAP162,A8JG73,
Cre06.g278242,C. reinhardtii v5.6,Cre06.g278242,A8J8W4,
Cre07.g335200,C. reinhardtii v5.6,EFG12,A8JCK3,
Cre12.g501550,C. reinhardtii v5.6,Cre12.g501550,A0A2K3D376,
Cre17.g742132,C. reinhardtii v5.6,Cre17.g742132,A0A2K3CRU1,
Cre10.g464300,C. reinhardtii v5.6,Cre10.g464300,A0A2K3DC51,
Cre02.g100450,C. reinhardtii v5.6,CYG20,A0A2K3E285,
Cre06.g267350,C. reinhardtii v5.6,Cre06.g267350,A0A2K3DN34,
Cre03.g183900,C. reinhardtii v5.6,Cre03.g183900,A8JH91,
Cre01.g020950,C. reinhardtii v5.6,Cre01.g020950,A0A2K3E650,
Cre01.g009900,C. reinhardtii v5.6,CDJ3,A0A2K3E5G5,
Cre03.g192450,C. reinhardtii v5.6,CYA3,A0A2K3DYE9,
Cre02.g099601,C. reinhardtii v5.6,Cre02.g099601,A0A2K3E264,
Cre08.g366400,C. reinhardtii v5.6,RAD23,A0A2K3DGX6,
Cre14.g614550,C. reinhardtii v5.6,MDB1,A0A2K3CXJ9,
Cre12.g523200,C. reinhardtii v5.6,NURF55,A8J5R1,
Cre16.g683950,C. reinhardtii v5.6,SRP1,A8IS72,
Cre16.g663400,C. reinhardtii v5.6,LCI11A,A0A2K3CTQ2,
Cre02.g075050,C. reinhardtii v5.6,PTA1,Q8LP71,
Cre05.g234400,C. reinhardtii v5.6,Cre05.g234400,A0A2K3DRQ7,
Cre13.g566000,C. reinhardtii v5.6,Cre13.g566000,A0A2K3CZE0,
Cre19.g751197,C. reinhardtii v5.6,Cre19.g751197,A0A2K3CNG0,
Cre14.g623900,C. reinhardtii v5.6,Cre14.g623900,A0A2K3CY61,
Cre16.g659050,C. reinhardtii v5.6,Cre16.g659050,A0A2K3CTE4,
Cre07.g330850,C. reinhardtii v5.6,Cre07.g330850,A0A2K3DJV8,
Cre03.g180850,C. reinhardtii v5.6,SEC23A,A8JH39,
Cre02.g086500,C. reinhardtii v5.6,PGM10,A0A2K3E0Y7,
Cre08.g383200,C. reinhardtii v5.6,Cre08.g383200,A0A2K3DI69,
Cre01.g033250,C. reinhardtii v5.6,Cre01.g033250,A0A2K3E714,
Cre09.g389504,C. reinhardtii v5.6,Cre09.g389504,A0A2K3DE06,
Cre05.g244400,C. reinhardtii v5.6,Cre05.g244400,A0A2K3DS87,
Cre09.g388600,C. reinhardtii v5.6,Cre09.g388600,A0A2K3DDP7,
Cre07.g334350,C. reinhardtii v5.6,Cre07.g334350,A0A2K3DK39,
Cre03.g203121,C. reinhardtii v5.6,Cre03.g203121,A8JBR4,
Cre05.g242650,C. reinhardtii v5.6,Cre05.g242650,A0A2K3DSH7,
Cre09.g400850,C. reinhardtii v5.6,CTL4,A0A2K3DCU6,
Cre02.g143550,C. reinhardtii v5.6,ELI4,A8J0S5,
Cre06.g281800,C. reinhardtii v5.6,Cre06.g281800,A8J230,
Cre16.g694550,C. reinhardtii v5.6,Cre16.g694550,A0A2K3CSD4,
Cre06.g275550,C. reinhardtii v5.6,RWP2,A0A2K3DNM7,Nin-like
Cre05.g242858,C. reinhardtii v5.6,Cre05.g242858,A0A2K3DSE3,
Cre07.g350500,C. reinhardtii v5.6,TSV1,A0A2K3DL88,
Cre09.g390957,C. reinhardtii v5.6,Cre09.g390957,A0A2K3DDI2,
Cre11.g467675,C. reinhardtii v5.6,Cre11.g467675,A0A2K3D7N2,
Cre13.g590600,C. reinhardtii v5.6,PDE32,A0A2K3D120,
Cre06.g278171,C. reinhardtii v5.6,CGL132,A0A2K3DP16,
Cre06.g271750,C. reinhardtii v5.6,Cre06.g271750,A0A2K3DNF8,
Cre15.g640750,C. reinhardtii v5.6,Cre15.g640750,A0A2K3CWE4,
Cre10.g418600,C. reinhardtii v5.6,RLS3,A0A2K3D8Z9,
Cre07.g342050,C. reinhardtii v5.6,VTI3,A8ITN9,
Cre17.g724150,C. reinhardtii v5.6,DRP3,A0A2K3CQI1,
Cre05.g238250,C. reinhardtii v5.6,Cre05.g238250,A0A2K3DSZ4,bZIP
Cre06.g278255,C. reinhardtii v5.6,Cre06.g278255,A0A2K3DPC8,
Cre11.g481150,C. reinhardtii v5.6,Cre11.g481150,A0A2K3D8Q6,
Cre09.g410500,C. reinhardtii v5.6,PAP11,A0A2K3DFK0,
Cre03.g144204,C. reinhardtii v5.6,Cre03.g144204,A0A2K3DV34,
Cre07.g339633,C. reinhardtii v5.6,DNJ20,A8ITJ1,
Cre07.g323050,C. reinhardtii v5.6,PEN2,A8I7D1,
Cre03.g198750,C. reinhardtii v5.6,Cre03.g198750,A0A2K3DZJ0,
Cre07.g338300,C. reinhardtii v5.6,FBB14,A0A2K3DKB5,
Cre01.g025850,C. reinhardtii v5.6,INO,A0A2K3E6C1,
Cre09.g408650,C. reinhardtii v5.6,Cre09.g408650,A0A2K3DFF6,
Cre06.g268976,C. reinhardtii v5.6,Cre06.g268976,A0A2K3DN66,
Cre16.g686100,C. reinhardtii v5.6,Cre16.g686100,A0A2K3CUQ4,SBP
Cre03.g202673,C. reinhardtii v5.6,CSC2,A0A2K3DZM7,
Cre19.g750647,C. reinhardtii v5.6,Cre19.g750647,A0A2K3CND9,
Cre04.g220424,C. reinhardtii v5.6,Cre04.g220424,A0A2K3DU68,
Cre02.g103150,C. reinhardtii v5.6,Cre02.g103150,A0A2K3E2F6,
Cre12.g542800,C. reinhardtii v5.6,RPC2,A0A2K3D6S1,
Cre12.g489050,C. reinhardtii v5.6,PCT2,A0A2K3D278,
Cre04.g214502,C. reinhardtii v5.6,UGE,A8J9S9,
Cre12.g545101,C. reinhardtii v5.6,XDH1,A0A2K3D6K5,
Cre17.g720000,C. reinhardtii v5.6,CCT9,A0A2K3CQ99,
Cre01.g024150,C. reinhardtii v5.6,Cre01.g024150,A8HQ14,
Cre06.g297900,C. reinhardtii v5.6,Cre06.g297900,A0A2K3DQQ6,
Cre03.g207800,C. reinhardtii v5.6,ADH5,A0A2K3DYW8,
Cre08.g369650,C. reinhardtii v5.6,Cre08.g369650,A0A2K3DH43,
Cre03.g208100,C. reinhardtii v5.6,RNB1,A0A2K3DYW2,
Cre07.g333500,C. reinhardtii v5.6,Cre07.g333500,A0A2K3DK21,
Cre04.g228925,C. reinhardtii v5.6,Cre04.g228925,A0A2K3DUW1,
Cre08.g373300,C. reinhardtii v5.6,MAPKKK1,A0A2K3DHD7,
Cre12.g502200,C. reinhardtii v5.6,Cre12.g502200,A0A2K3D371,
Cre06.g300900,C. reinhardtii v5.6,Cre06.g300900,A0A2K3DQX7,
Cre13.g579326,C. reinhardtii v5.6,Cre13.g579326,A0A2K3D084,
Cre06.g296550,C. reinhardtii v5.6,FMO3,A0A2K3DQS9,
Cre16.g661900,C. reinhardtii v5.6,HEL61,A0A2K3CTK9,
Cre08.g379550,C. reinhardtii v5.6,PHT4,A0A2K3DHY0,
Cre14.g631500,C. reinhardtii v5.6,Cre14.g631500,A0A2K3CYQ7,
Cre13.g607350,C. reinhardtii v5.6,CAH7,A0A2K3D1I6,
Cre08.g381702,C. reinhardtii v5.6,Cre08.g381702,A0A2K3DI27,
Cre07.g336450,C. reinhardtii v5.6,Cre07.g336450,A8JCI0,
Cre05.g248450,C. reinhardtii v5.6,CAH5,P93109,
Cre03.g169650,C. reinhardtii v5.6,Cre03.g169650,A0A2K3DWZ1,
Cre06.g295001,C. reinhardtii v5.6,Cre06.g295001,A0A2K3DQI5,
Cre16.g649550,C. reinhardtii v5.6,Cre16.g649550,A0A2K3CSQ3,
Cre03.g145047,C. reinhardtii v5.6,Cre03.g145047,A0A2K3DV92,
Cre08.g358541,C. reinhardtii v5.6,Cre08.g358541,A0A2K3DG58,
Cre07.g312800,C. reinhardtii v5.6,Cre07.g312800,A0A2K3DIG0,
Cre09.g398900,C. reinhardtii v5.6,GP1,A0A2K3DCZ1,
Cre12.g499500,C. reinhardtii v5.6,SAC3,Q9ZSM9,
Cre10.g456250,C. reinhardtii v5.6,TRX25,A8I0I4,
Cre15.g636896,C. reinhardtii v5.6,Cre15.g636896,A0A2K3CWI9,
Cre06.g304000,C. reinhardtii v5.6,Cre06.g304000,A0A2K3DR60,
Cre12.g515650,C. reinhardtii v5.6,EIF3K,A8JHW7,
Cre03.g182150,C. reinhardtii v5.6,TEF8,A8JH60,
Cre03.g174400,C. reinhardtii v5.6,CDO1,A8IE68,
Cre01.g003516,C. reinhardtii v5.6,Cre01.g003516,A0A2K3E4X7,
Cre03.g175200,C. reinhardtii v5.6,TOC75,A8IE32,
Cre02.g095250,C. reinhardtii v5.6,Cre02.g095250,A0A2K3E1W0,
Cre07.g331114,C. reinhardtii v5.6,Cre07.g331114,A0A2K3DJV2,
Cre16.g678000,C. reinhardtii v5.6,CPL22,A0A2K3CV95,
Cre10.g427950,C. reinhardtii v5.6,Cre10.g427950,A0A2K3D9N1,
Cre14.g632600,C. reinhardtii v5.6,Cre14.g632600,A0A2K3CYT9,
Cre16.g648750,C. reinhardtii v5.6,Cre16.g648750,A0A2K3CSR2,
Cre16.g681690,C. reinhardtii v5.6,Cre16.g681690,A0A2K3CVZ9,
